report_link,sighting_dateTime,city,state_province,country,ufo_shape,report_summary,reported_dateTime,media,explanation
https://nuforc.org/sighting/?id=186280,2024-12-31 18:45:00,Salt Lake City,UT,USA,Light,"Horizontal lights that went on then off, then solid bar. It then disappeared. No sound.",12/31/2024,False,
https://nuforc.org/sighting/?id=186259,2024-12-31 17:32:00,Elizabeth City,NC,USA,Light,Observed a bright white object traveling easterly direction across the early evening sky.,01/01/2025,False,
https://nuforc.org/sighting/?id=186343,2024-12-31 17:30:00,Maricá,Rio de Janeiro,Brazil,Cigar,"A strange object hovered in the sky near a few clouds. After a few minutes, it slowly disappeared",01/02/2025,True,
https://nuforc.org/sighting/?id=186255,2024-12-31 17:20:00,Colrain,MA,USA,Light,Seen while driving through colrain and part of Shelburne falls ma.,12/31/2024,True,
https://nuforc.org/sighting/?id=188245,2024-12-31 13:15:00,High Point,NC,USA,Oval,"A translucent, cantaloupe-sized object seen from 20 feet away",03/11/2025,True,
https://nuforc.org/sighting/?id=186232,2024-12-31 08:50:00,Toms River,NJ,USA,Sphere,"Big silver sphere, shiniest silver reflecting sun light.",12/31/2024,False,Balloon?
https://nuforc.org/sighting/?id=186235,2024-12-31 06:35:00,Butler,PA,USA,Cigar,Large cigar shaped object seen floating for several seconds before blinking out of view,12/31/2024,False,
https://nuforc.org/sighting/?id=186254,2024-12-31 05:54:00,New Bern,NC,USA,Circle,"Two circular orbs or discs moved across my screen very fast with erratic movements, sometimes disappearing than reappearing.",12/31/2024,True,
https://nuforc.org/sighting/?id=186230,2024-12-31 05:10:00,Littleton,NC,USA,Orb,"A golden glowing orb in the night sky. It moved horizontally, did a loop/circle, shot off at incredible speed with a streak of light",12/31/2024,True,
https://nuforc.org/sighting/?id=186237,2024-12-31 00:54:00,Westborough,MA,USA,Light,At first I thought it was a shooting star but I’ve never seen a shooting star like that after I realized it moved kinda slow,12/31/2024,False,Meteor?
https://nuforc.org/sighting/?id=186223,2024-12-30 23:30:00,Coos Bay,OR,USA,Disk,It was to big to be a drone or kite,12/31/2024,False,
https://nuforc.org/sighting/?id=186271,2024-12-30 22:15:00,Gilbert,AZ,USA,Triangle,Silent Triangle Craft With No Sound Or Lights,12/31/2024,False,
https://nuforc.org/sighting/?id=186207,2024-12-30 22:00:00,Lauwil,Basel-Landschaft,Switzerland,Light,Light flying over my House,12/30/2024,False,
https://nuforc.org/sighting/?id=187380,2024-12-30 21:21:00,Hereford,TX,USA,Orb,Sighting of 2 glowing orbs,01/31/2025,True,
https://nuforc.org/sighting/?id=186384,2024-12-30 21:15:00,,State of Paraná,Brazil,Orb,"We saw and captured with long exposure photo, triangle and orbs in the sky, near regional airport of Maringá!",01/03/2025,True,
https://nuforc.org/sighting/?id=186228,2024-12-30 20:45:00,Winter Springs,FL,USA,Flash,"Very large, extremely fast object, low in sky, low humming noise, not a plane or helicopter",12/31/2024,False,
https://nuforc.org/sighting/?id=186275,2024-12-30 20:45:00,Summerdale,AL,USA,Orb,It looked like stars moving.some were bright some dim. Two of them crossed at the little dipper. There where multiple and one flashed,12/31/2024,False,
https://nuforc.org/sighting/?id=186218,2024-12-30 20:30:00,Todd,NC,USA,Orb,The craft was moving up and down and side to side.,12/30/2024,True,
https://nuforc.org/sighting/?id=186213,2024-12-30 20:30:00,Paris,TX,USA,Circle,"Bright, went fast and disappeared.   Seconds after, 3 jets followed it.",12/30/2024,False,
https://nuforc.org/sighting/?id=186312,2024-12-30 20:26:00,Kalamazoo,MI,USA,Changing,Orbs in night sky 1 solo craft merged to become 2 and 3 additional crafts even after that encounter 1 craft flew above me & my house,01/01/2025,True,
https://nuforc.org/sighting/?id=186622,2024-12-30 20:12:00,Wilsonville,AL,USA,Orb,Greenish Orb about the size of a SUV.,01/09/2025,False,
https://nuforc.org/sighting/?id=186211,2024-12-30 19:57:00,Earleville,MD,USA,Light,Have been looking out my windows for weeks and tonight I see a bright light with multiple aircraft/drones flying around it,12/30/2024,True,Planet/Star?
https://nuforc.org/sighting/?id=186366,2024-12-30 19:56:00,Greytown,KwaZulu-Natal,South Africa,Circle,I was recording a clip at night until I stumbled upon a moving object in the distance.,01/03/2025,True,
https://nuforc.org/sighting/?id=186215,2024-12-30 19:30:00,Rapid City,SD,USA,Light,Pulsating/vibrating orb,12/30/2024,False,
https://nuforc.org/sighting/?id=186287,2024-12-30 18:42:00,Covington,GA,USA,Other,3 objects in a perfect formation with planes following behind above,12/31/2024,False,Aircraft?
https://nuforc.org/sighting/?id=186291,2024-12-30 18:34:00,Lewis,NY,USA,Changing,"Lights that were on it changed, they were not red & green. All 3 were white. Moved very fast.",01/01/2025,True,
https://nuforc.org/sighting/?id=186210,2024-12-30 18:30:00,Cape San Blas,FL,USA,Light,"Objects appeared as lights traveling very fast at high altitude, mostly traveling East/Northeast and all not on the radar.",12/30/2024,True,Aircraft?
https://nuforc.org/sighting/?id=186325,2024-12-30 18:27:00,Marrero,LA,USA,Light,Balls of light and also UAP size of car,01/02/2025,False,
https://nuforc.org/sighting/?id=186694,2024-12-30 17:30:00,Raleigh,NC,USA,Changing,Witnessed orchestrated patterns,01/10/2025,True,Birds?
https://nuforc.org/sighting/?id=186238,2024-12-30 17:28:00,Wortham,England,United Kingdom,Disk,Disc shape object with ring of lights in centre with multiple colours changing quickly and moving very quickly.,12/31/2024,True,
https://nuforc.org/sighting/?id=186214,2024-12-30 17:25:00,North Haledon,NJ,USA,Cross,Low flying craft headed towards SE.,12/30/2024,False,Drone?
https://nuforc.org/sighting/?id=188084,2024-12-30 13:00:00,Campo Mourão,State of Paraná,Brazil,Light,"5 people witness luminous objects moving in the sky, responding to Morse code signals during a sighting in Campo Morão on 30/12/24.",03/03/2025,True,
https://nuforc.org/sighting/?id=186203,2024-12-30 10:30:00,Guadalupe,Nuevo León,Mexico,Cigar,"A silver, cigar-shaped UFO was observed flying slowly and silently from north to south on a clear morning between 10 a.m. and 11 a.m. T",12/30/2024,False,
https://nuforc.org/sighting/?id=186195,2024-12-30 06:30:00,Baytown,TX,USA,Orb,Object(s) were viewed in a triangle formation at a distance of 3 to 5 miles,12/30/2024,True,
https://nuforc.org/sighting/?id=186175,2024-12-30 06:12:00,Raunds,England,United Kingdom,Cylinder,Hovering,12/29/2024,False,
https://nuforc.org/sighting/?id=186206,2024-12-30 05:54:00,Pottstown,PA,USA,Triangle,It was a orb that moved into a triangle and blinked red and had a red hue to it.,12/30/2024,True,
https://nuforc.org/sighting/?id=186229,2024-12-30 05:00:00,Littleton,NC,USA,Orb,"I observed a distant golden glowing orb moving back and forth, disappearing and reappearing repeatedly over a 30 minute period.",12/31/2024,True,
https://nuforc.org/sighting/?id=186208,2024-12-30 03:50:00,Chiwaukum,WA,USA,Sphere,Bright green streak,12/30/2024,False,Meteor
https://nuforc.org/sighting/?id=186388,2024-12-30 03:30:00,,Maranhão,Brazil,Light,"The light resembled a kind of orange-colored star, it was very low and moved along the horizon.",01/03/2025,False,
https://nuforc.org/sighting/?id=186202,2024-12-30 02:04:00,Scriba,NY,USA,Changing,"Stationary green red looked like almost hieroglyphic symbols, stationary appear reappear",12/30/2024,False,Drone?
https://nuforc.org/sighting/?id=186205,2024-12-30 00:42:00,Turlock,CA,USA,Rectangle,"Exact shape could not be determined, but pink lights at aircraft's base (bottom side) were positioned in a rectangular fashion.",12/30/2024,True,
https://nuforc.org/sighting/?id=186173,2024-12-29 23:00:00,Kansas City,MO,USA,Orb,Same hovering like last report,12/29/2024,True,
https://nuforc.org/sighting/?id=186177,2024-12-29 22:20:00,Birch Tree,MO,USA,Changing,It appeared out of nowhere in the sky in front of me. Stayed stationary for a bit before heading west toward mountain view,12/29/2024,False,Drone?
https://nuforc.org/sighting/?id=186184,2024-12-29 21:57:00,Springfield,MO,USA,Changing,"Flew base first north, four light on each corner, red light, that had a halo of green in center, then went flat, base facing ground",12/30/2024,False,Drone?
https://nuforc.org/sighting/?id=186155,2024-12-29 21:18:00,Levittown,NY,USA,Circle,2 Very bright lights in the sky,12/29/2024,True,
https://nuforc.org/sighting/?id=186340,2024-12-29 21:17:00,,,United Kingdom,Light,Wasn't there then it was shot up into the sky at a very smooth fast speed came down fast stopped near the ground flew off and vanished,01/02/2025,False,
https://nuforc.org/sighting/?id=186153,2024-12-29 20:44:00,Vance,AL,USA,Star,"Appeared as a bright white circle that was moving, then slowly moved towards the place of the star Sirius.",12/29/2024,False,
https://nuforc.org/sighting/?id=186189,2024-12-29 20:25:00,Belen,NM,USA,Orb,1 with multi colors 1 yellow colored plasma 1 blue color plasma ball.,12/30/2024,False,
https://nuforc.org/sighting/?id=186171,2024-12-29 19:48:00,Los Angeles,CA,USA,Orb,I saw a stable glowing orb close to me n it disappeared in 15 min when I came back,12/29/2024,True,Planet/Star?
https://nuforc.org/sighting/?id=186227,2024-12-29 19:41:00,Palm Desert,CA,USA,Orb,Flashing orb,12/31/2024,True,
https://nuforc.org/sighting/?id=186159,2024-12-29 19:30:00,Bundaberg Central,Queensland,Australia,Circle,3 large bright green lights and a faint circular shape.  Probably 40-50ft across.,12/29/2024,False,
https://nuforc.org/sighting/?id=186179,2024-12-29 18:57:00,San Jose,CA,USA,Orb,Glowing bright orb that wasn’t moving then morphed into a craft.,12/29/2024,True,
https://nuforc.org/sighting/?id=186186,2024-12-29 18:21:00,Hereford,AZ,USA,Orb,Moving Orbs,12/30/2024,True,
https://nuforc.org/sighting/?id=186667,2024-12-29 16:30:00,Colby,KS,USA,Sphere,"Round object flickering white light, very bright",01/09/2025,True,
https://nuforc.org/sighting/?id=186561,2024-12-29 15:00:00,Belluno,Veneto,Italy,Light,"Saw a bright light in the sunny sky like a big star hovering for a few minutes in bright daylight, then disappeared",01/09/2025,False,
https://nuforc.org/sighting/?id=186190,2024-12-29 00:12:00,Jud,TX,USA,Cube,It flew over house and very loud and shook house.,12/30/2024,True,Drone?
https://nuforc.org/sighting/?id=186782,2024-12-28 23:30:00,Temecula,CA,USA,Unknown,Took photo from on top of parking structure. Thought you might give me a little understanding of what I witnessed and photographed.,01/12/2025,True,
https://nuforc.org/sighting/?id=186219,2024-12-28 20:30:00,Tucson,AZ,USA,Rectangle,We saw five of these rectangular or oval yellowish white aircraft approximately 500 feet in the sky. We did not notice red/green lights,12/30/2024,False,
https://nuforc.org/sighting/?id=186149,2024-12-28 20:15:00,Beaver,UT,USA,Orb,There were four reddish orange orbs flying around in different directions above the mountains in Southwest Beaver. I went in my house t,12/29/2024,False,
https://nuforc.org/sighting/?id=186144,2024-12-28 20:00:00,New Mill,England,United Kingdom,Orb,white orb hovering and made a whirring sound,12/29/2024,False,
https://nuforc.org/sighting/?id=186499,2024-12-28 19:50:00,Urbana,OH,USA,Rectangle,"I witnessed at least 15 large drones with flashing lights flying in coordinated patterns at night, some appearing to spray substances.",01/06/2025,True,
https://nuforc.org/sighting/?id=186121,2024-12-28 19:23:00,Berwick,NS,Canada,Light,Two nights now I have seen this bright light that looks like a star that is very close. I do have videos.,12/28/2024,True,Planet/Star?
https://nuforc.org/sighting/?id=186148,2024-12-28 19:00:00,Great Falls,MT,USA,Orb,"Bright low altitude orb with oscillating with light, hovering in place for about 25 minutes then disappearing.",12/29/2024,True,
https://nuforc.org/sighting/?id=186117,2024-12-28 18:55:00,Hankamer,TX,USA,Fireball,"Visible extremely bright green “fireball” traveling very fast towards a thunderstorm cloud, seen for 5 seconds",12/28/2024,False,Meteor?
https://nuforc.org/sighting/?id=186199,2024-12-28 18:11:00,Napavine,WA,USA,Circle,Hovered for a second or two and then it did some weird zig zags stopped about 50ft up and then shot back up,12/30/2024,False,
https://nuforc.org/sighting/?id=186125,2024-12-28 18:05:00,Minneapolis,MN,USA,Disk,Bright Light Disc Shape Hovering Spinning Clockwise Colored Lights,12/28/2024,True,
https://nuforc.org/sighting/?id=186129,2024-12-28 18:00:00,Los Angeles,CA,USA,Cigar,Red cigar and then a ball of light,12/28/2024,True,Rocket
https://nuforc.org/sighting/?id=186921,2024-12-28 18:00:00,West Covina,CA,USA,Orb,Bright red orange orb sighting,01/16/2025,True,Rocket
https://nuforc.org/sighting/?id=186500,2024-12-28 17:13:00,Medellín,Antioquia,Colombia,Diamond,"UFO in Medellín, Colombia",01/06/2025,True,
https://nuforc.org/sighting/?id=186188,2024-12-28 15:00:00,Saint David,AZ,USA,Triangle,My starlink showed an obstruction in its field of view.,12/30/2024,True,
https://nuforc.org/sighting/?id=186342,2024-12-28 12:15:00,Farmington,NM,USA,Orb,Floating translunect tear drop lens floating in sky,01/02/2025,False,
https://nuforc.org/sighting/?id=186103,2024-12-28 08:01:00,Meadow Lakes,AK,USA,Circle,Observed flashing light (after larger plane went by at higher altitude) SE to SW; then it reversed SW to SE.,12/28/2024,True,Drone
https://nuforc.org/sighting/?id=186120,2024-12-28 06:45:00,Traverse City,MI,USA,Disk,Seen first with naked eye but then used binoculars. White light disk shape but had flash of blue and yellow light couple times but not.,12/28/2024,False,
https://nuforc.org/sighting/?id=187184,2024-12-28 03:36:00,Santa Fe,NM,USA,Sphere,A sphericle pulsing shaped object,01/25/2025,True,
https://nuforc.org/sighting/?id=186100,2024-12-27 22:30:00,Bowling Green,FL,USA,Teardrop,My sister and mom heard what sounded like a helicopter landing on our house. My sister went outside to see an orange thing in the sky,12/28/2024,False,
https://nuforc.org/sighting/?id=186201,2024-12-27 22:05:00,Borden,IN,USA,Orb,It started as an orb almost like on fire then a flash and as we got closer it turned into a drone and was low to the ground.,12/30/2024,True,Drone?
https://nuforc.org/sighting/?id=186140,2024-12-27 21:30:00,Coëx,Pays de la Loire,France,Orb,Strange orbs moving fast and slow going to the right then up into space,12/29/2024,True,Chinese Lantern
https://nuforc.org/sighting/?id=186101,2024-12-27 21:28:00,Seattle,WA,USA,Oval,Spotted as I was getting on the on ramp heading north on i5 by the northgate mall after work. Low enough to see with rain and fog.,12/28/2024,False,Drone?
https://nuforc.org/sighting/?id=186087,2024-12-27 21:20:00,,Rio Grande do Sul,Brazil,Light,"There were several sightings that night. The light moved in a straight line, upward, and sometimes diagonally.",12/27/2024,False,
https://nuforc.org/sighting/?id=188525,2024-12-27 20:43:00,Modesto,CA,USA,Orb,4 white orbs going and coming back,03/25/2025,False,
https://nuforc.org/sighting/?id=186116,2024-12-27 20:22:00,Wilmington,NC,USA,Formation,Flew from ocean over land. Split into two craft,12/28/2024,True,Drone
https://nuforc.org/sighting/?id=186098,2024-12-27 20:00:00,Toronto,ON,Canada,Triangle,I was driving on the highway 401 going home and I seen a huge triangular object flying over me I freaked out. Couldn’t believe my eyes!,12/28/2024,False,
https://nuforc.org/sighting/?id=186104,2024-12-27 19:05:00,Keller,TX,USA,Triangle,"Several ""Drones"" in Neighborhood",12/28/2024,True,Drone?
https://nuforc.org/sighting/?id=186161,2024-12-27 17:30:00,Charles Town,WV,USA,Oval,Low clouds with 1 white glow sweeping east to west while gradually moving northward. Fast moving mile sweep.,12/29/2024,False,
https://nuforc.org/sighting/?id=186067,2024-12-27 17:08:00,Budapest,,Hungary,Light,"First one I saw was white and it was not flashing, second one made different colours mainly orange, green, white.",12/27/2024,False,
https://nuforc.org/sighting/?id=186077,2024-12-27 17:02:00,Mexico,ME,USA,Sphere," It was not a drone, but a round thing with something that looked like an antenna in the front of it.",12/27/2024,True,
https://nuforc.org/sighting/?id=186058,2024-12-27 06:10:00,Craigsville,WV,USA,Oval,Saw 3 in a a straight line. Low and quiet.,12/27/2024,False,Drone
https://nuforc.org/sighting/?id=186063,2024-12-27 03:33:00,New Bedford,MA,USA,Orb,Bright white orb moved across the sky seen from a ceiling window in room,12/27/2024,False,
https://nuforc.org/sighting/?id=186109,2024-12-27 02:00:00,Betty's Bay,Western Cape,South Africa,Changing,At the same place in the night sky weird lights have been appearing moving in a zig zag pattern. It has been happening for 4 days now,12/28/2024,False,
https://nuforc.org/sighting/?id=186154,2024-12-27 01:49:00,North Bay,ON,Canada,Orb,A blue orb slowly moving at a height on a tall radio antenna,12/29/2024,True,
https://nuforc.org/sighting/?id=186064,2024-12-26 23:20:00,Indianapolis,IN,USA,Circle,I looked up and saw a flashing green craft dropping and jumping and flying super fast.,12/27/2024,True,Drone
https://nuforc.org/sighting/?id=186085,2024-12-26 23:16:00,Naples,FL,USA,Cross,6 days in a row- glowing orange globe appears at 8 o’clock at night rises up in the air until 6:30 AM and then back down and disappears,12/27/2024,True,
https://nuforc.org/sighting/?id=186090,2024-12-26 22:40:00,Fairchild Air Force Base,WA,USA,Unknown,Unusual lighted craft within no fly zone on base,12/27/2024,False,Drone?
https://nuforc.org/sighting/?id=186047,2024-12-26 22:02:00,Santa Bárbara d'Oeste,State of São Paulo,Brazil,Cigar,"An object was seen about 3 km away, metallic with lights",12/26/2024,False,
https://nuforc.org/sighting/?id=186069,2024-12-26 21:15:00,Arnold,MO,USA,Orb,Red orb traveling in a Southerly direction over central Arnold Mo,12/27/2024,False,
https://nuforc.org/sighting/?id=186065,2024-12-26 20:42:00,Knoxville,TN,USA,Orb,"Three Pulsing Orbs with Red and Green Lights, Not Equally Spaced Out but Obviously Together",12/27/2024,False,Drone?
https://nuforc.org/sighting/?id=186043,2024-12-26 20:00:00,Charlotte Amalie,St. Thomas,U.S. Virgin Islands,Star,"Star-shaped objects appeared infrequently, varying in speed, direction, size, with consistent color and luminosity, no noise",12/26/2024,False,
https://nuforc.org/sighting/?id=187656,2024-12-26 19:53:00,Knoxville,TN,USA,Orb,Orb moving westward into the wind.,02/11/2025,True,
https://nuforc.org/sighting/?id=186050,2024-12-26 19:16:00,Houston,TX,USA,Unknown,Multiple orbs and a beetle shape object about the size of a commercial van,12/26/2024,True,
https://nuforc.org/sighting/?id=186461,2024-12-26 19:13:00,Trenton,NJ,USA,Other,Glowing orange orb attaching to the electric towers,01/06/2025,True,Drone?
https://nuforc.org/sighting/?id=186045,2024-12-26 19:00:00,Richwood,OH,USA,Cigar,Cigar like with a bright light that would appear randomly.over three hours it has slowly moved north,12/26/2024,False,
https://nuforc.org/sighting/?id=187114,2024-12-26 19:00:00,Montague,NJ,USA,Other,Giant boomerang craft the size of a semi truck hovering over my house at 5 am,01/23/2025,True,
https://nuforc.org/sighting/?id=186038,2024-12-26 18:40:00,Lithopolis,OH,USA,Circle,I can see 3 individual windows with white glowing lights.,12/26/2024,False,
https://nuforc.org/sighting/?id=186200,2024-12-26 18:28:00,Winston-Salem,NC,USA,Orb,"I saw an extremely bright orb shaped light flying, it shrunk it dimmed to a faint light and shot off after watching it for about 2 min.",12/30/2024,False,
https://nuforc.org/sighting/?id=186040,2024-12-26 17:54:00,Lincoln,ON,Canada,Orb,Went out for a breather and seen a orb in the sky stationary,12/26/2024,True,Drone?
https://nuforc.org/sighting/?id=186030,2024-12-26 17:45:00,Milton,VT,USA,Orb,"Observed one orb move southwards at a high rate of speed, significantly higher than a typical jetliner",12/26/2024,True,
https://nuforc.org/sighting/?id=186060,2024-12-26 17:13:00,Drexel Hill,PA,USA,Unknown,"Fast Moving straight down with tail, then hovering ahead of us",12/27/2024,True,
https://nuforc.org/sighting/?id=186941,2024-12-26 16:51:00,,,Unspecified,Disk,All the lights were off in the cabin and I was looking out my window at the many stars when I saw two discs fly directly overhead..,01/17/2025,False,
https://nuforc.org/sighting/?id=186079,2024-12-26 12:00:00,Klein,TX,USA,Changing,"I saw a low flying craft, bus size, was out of sight in a couple min. Def was not a plane. Quiet",12/27/2024,False,Drone?
https://nuforc.org/sighting/?id=187990,2024-12-26 10:30:00,,,Unspecified,Other,A white circle with object that was flying under the plane about 1000 feet down.,02/27/2025,True,
https://nuforc.org/sighting/?id=186036,2024-12-26 09:30:00,Madras,OR,USA,Other,Looking out the window there was a white/metalic object I could tell it wasn’t a plane nor helicopter/drone,12/26/2024,False,
https://nuforc.org/sighting/?id=187299,2024-12-26 07:05:00,Meredith,NH,USA,Disk,"many orbs, orbs spun into disks and disks appeared to vanish",01/29/2025,True,
https://nuforc.org/sighting/?id=186048,2024-12-26 04:16:00,,Queensland,Australia,Disk,"It came out of the water then turned to be horizontal waited a while, the minute I pointed at it and thought that's a weird thing,",12/26/2024,False,
https://nuforc.org/sighting/?id=186071,2024-12-26 03:30:00,Morris,CT,USA,Orb,I saw an orb transverse from the horizon to about 100 ft in the air around 8:00 PM. I thought it might be a drone from a neighbor.,12/27/2024,False,
https://nuforc.org/sighting/?id=186000,2024-12-26 01:29:00,Guarda,Distrito da Guarda,Portugal,Circle,"We saw a color appearing in the sky, and then disappear",12/25/2024,False,
https://nuforc.org/sighting/?id=186248,2024-12-26 01:00:00,Old Bridge,NJ,USA,Changing,I was sitting in my car when I saw an orb moving crazy through the trees so that's when i took my phone and started recording,12/31/2024,True,Drone?
https://nuforc.org/sighting/?id=186646,2024-12-26 00:28:00,Zirimondiro,Michoacán,Mexico,Orb,"Above my house, I saw the round object of strong white light pass by very quickly.",01/09/2025,False,
https://nuforc.org/sighting/?id=186197,2024-12-25 22:18:00,,Santa Catarina,Brazil,Fireball,Several luminous spheres moving in various directions above the mountains,12/30/2024,True,
https://nuforc.org/sighting/?id=185994,2024-12-25 22:00:00,,,Iran,Diamond,Was flying from delhi to ashgabat - see photo,12/25/2024,True,
https://nuforc.org/sighting/?id=186017,2024-12-25 21:49:00,Cambridge,ON,Canada,Orb,Orange Orb circling area twice,12/26/2024,True,Chinese Lantern?
https://nuforc.org/sighting/?id=185973,2024-12-25 21:34:00,Feilding,Manawatū-Whanganui,New Zealand,Light,"Room shook went outside to see what may have caused it, looked up and seen two lights in the sky circling each other then they shot off",12/25/2024,False,
https://nuforc.org/sighting/?id=186665,2024-12-25 20:50:00,Chełmża,Kuyavian-Pomeranian Voivodeship,Poland,Light,"Weird lights.  Suddenly, it changed size and started to move, then it disappeared and re-appeared.",01/09/2025,False,
https://nuforc.org/sighting/?id=185980,2024-12-25 20:30:00,George Town,Pulau Pinang,Malaysia,Orb,Many dot become v shape flying at sky slowly suddenly gone,12/25/2024,True,
https://nuforc.org/sighting/?id=185977,2024-12-25 20:20:00,Cairns,Queensland,Australia,Circle,The object was round and black flying,12/25/2024,False,
https://nuforc.org/sighting/?id=186023,2024-12-25 20:00:00,Chippewa Falls,WI,USA,Orb,"I witnessed a large orange orb of light, silent, low in the sky, traveling south to north",12/26/2024,False,Chinese Lantern
https://nuforc.org/sighting/?id=186011,2024-12-25 19:45:00,Royse City,TX,USA,Light,Two solid orange lights. No flashing (FAA lights) or sound.,12/26/2024,True,
https://nuforc.org/sighting/?id=185999,2024-12-25 19:20:00,Ostrava,Moravian-Silesian,Czech Republic,Circle,Saw one hovering in the air for at least a min and then flying somewhere. Then we saw a few appearing and disappearing,12/25/2024,True,
https://nuforc.org/sighting/?id=185996,2024-12-25 19:11:00,Glen Allen,VA,USA,Formation,Four red flashing orbs/dots up high in the sky looked to be far off by two miles? Started in a diamond pattern then to a line then two,12/25/2024,True,
https://nuforc.org/sighting/?id=186118,2024-12-25 18:40:00,Quakertown,PA,USA,Sphere,Seven sphere-light orbs that were hovering that seemed to materialize out of thin air.,12/28/2024,True,
https://nuforc.org/sighting/?id=186001,2024-12-25 18:37:00,Kingman,AZ,USA,Formation,saw many distinct white dots of lights hovering in a formation that stayed in one place but slowly rotated and shifted perspective,12/25/2024,False,
https://nuforc.org/sighting/?id=186005,2024-12-25 18:36:00,Nashville,TN,USA,Diamond,"Bright LED like orb that appear in the sky, then they begin to move and transform into a diamond shape with red and green flashing ligh",12/25/2024,True,Drone?
https://nuforc.org/sighting/?id=185997,2024-12-25 18:14:00,Lurigancho-Chosica,Lima Province,Peru,Diamond,I was on the balcony of the house playing with the child when suddenly in the sky in the distance I saw a little black dot moving,12/25/2024,True,
https://nuforc.org/sighting/?id=185990,2024-12-25 18:09:00,Kilcummin,County Kerry,Ireland,Light,Me and my dad were talking while taking my dog out for a pee when I noticed lights in the sky moving,12/25/2024,False,
https://nuforc.org/sighting/?id=185995,2024-12-25 17:45:00,Elwood,NY,USA,Orb,"Naked eye, looked like a black center with lights around the perimeter and rays in all directions, with SLR telephoto a silver sphere",12/25/2024,False,
https://nuforc.org/sighting/?id=185998,2024-12-25 17:45:00,Plainfield,CT,USA,Orb,Fleet of Green and White Orbs,12/25/2024,False,
https://nuforc.org/sighting/?id=185989,2024-12-25 17:27:00,Tamsweg,Salzburg,Austria,Orb,"We were swimming outside and then we saw a glowing Circle in the sky. We decided to zoom and then we confessed, that it was an Orb.",12/25/2024,True,
https://nuforc.org/sighting/?id=186092,2024-12-25 16:54:00,Prescot,England,United Kingdom,Orb,"A glowing, orb-like object",12/28/2024,True,
https://nuforc.org/sighting/?id=186181,2024-12-25 11:32:00,Al Muqattam City,Cairo Governorate,Egypt,Cube,It was approx 8K feet traveling at relatively high speed and rotating. I could see the edges in transparent but center is hollow.,12/30/2024,False,Balloon?
