report_link,sighting_dateTime,city,state_province,country,ufo_shape,report_summary,reported_dateTime,media,explanation
https://nuforc.org/sighting/?id=188754,2025-04-07 07:25:00,Coral Springs,FL,USA,Changing,"Flying, rotating black boomerang shaped object moving at a steady pace headed northbound",04/07/2025,False,
https://nuforc.org/sighting/?id=188751,2025-04-06 21:15:00,Lone Jack,MO,USA,Light,Saw a light in the sky that appeared and disappeared.,04/06/2025,False,
https://nuforc.org/sighting/?id=188753,2025-04-06 21:12:00,Delray Beach,FL,USA,Light,Diffuse anomalys light,04/07/2025,True,
https://nuforc.org/sighting/?id=188758,2025-04-06 20:30:00,Hyde,England,United Kingdom,Changing,"Very bright light, would fade then grow brighter started descending slowly the disappeared then reappear in a different spot out",04/07/2025,False,
https://nuforc.org/sighting/?id=188756,2025-04-06 20:26:00,,,United Kingdom,Orb,Appeared 1 by 1 in a line,04/07/2025,True,Chinese Lantern?
https://nuforc.org/sighting/?id=188752,2025-04-06 16:20:00,Saint Paul,MN,USA,Formation,"Sighting of multiple flying objects, flying in unison back-and-forth, unlike birds",04/06/2025,True,Birds
https://nuforc.org/sighting/?id=188749,2025-04-06 15:35:00,Azusa,CA,USA,Circle,White circles near the Moon that looked like floating balloons,04/06/2025,False,
https://nuforc.org/sighting/?id=188743,2025-04-06 04:17:00,New York,NY,USA,Circle,"Saw a reflection of light on my bedroom wall, looked out the window and saw the craft, disappeared a second after I looked.",04/06/2025,False,
https://nuforc.org/sighting/?id=188738,2025-04-06 02:05:00,Hulst,Zeeland,Netherlands,Diamond,Light Plus shape seen in the skye,04/05/2025,False,
https://nuforc.org/sighting/?id=188735,2025-04-05 22:38:00,Aberystwyth,Wales,United Kingdom,Circle,Flashing lights green and blue in the distance object was square and was stationary moving occasionally,04/05/2025,True,
https://nuforc.org/sighting/?id=188733,2025-04-05 22:15:00,Dindigul,Tamil Nadu,India,Circle,Strange Circle of Lights in Night Sky,04/05/2025,True,Searchlight
https://nuforc.org/sighting/?id=188742,2025-04-05 20:55:00,Eugene,OR,USA,Egg,Saw 4 crafts above my house flying in circular motions for over an hour. They did not make any noise and I have 3 videos of them,04/05/2025,True,Searchlight
https://nuforc.org/sighting/?id=188740,2025-04-05 20:45:00,Eugene,OR,USA,Circle,"Four dots moving in consistent patterns, like they were tracing the petals of a flower. Paused in the center of the pattern irregularly",04/05/2025,False,Searchlight
https://nuforc.org/sighting/?id=188741,2025-04-05 20:30:00,Springfield,OR,USA,Orb,"I saw four white orbs in the sky moving in perfect synchronization. They grouped together in a specific spot, then dispersed and group.",04/05/2025,True,Searchlight
https://nuforc.org/sighting/?id=188728,2025-04-05 13:20:00,Stara Moravica,Vojvodina,Serbia,Orb,-White orb below a condensation trail. Sighting equipment - bino BPC 12x50,04/05/2025,False,Balloon?
https://nuforc.org/sighting/?id=188726,2025-04-05 06:20:00,Cape Town,Western Cape,South Africa,Oval,Bright light changed to solid craft and then back to two orbs,04/05/2025,False,
https://nuforc.org/sighting/?id=188727,2025-04-04 21:43:00,Coxsackie,NY,USA,Changing,"I noticed the UAP out my window.And got my phone and tried to rush out the door to get it on film which fortunately , I was able to alt",04/05/2025,True,
https://nuforc.org/sighting/?id=188720,2025-04-04 21:01:00,Colebrook,NH,USA,Other,"Was on back deck & looked up at sky. Saw a something shoot across the sky, then it might bagged back & forth. Then disappeared",04/04/2025,False,
https://nuforc.org/sighting/?id=188717,2025-04-04 14:49:00,Vernal,UT,USA,Disk,"A gray disc with a smooth, metallic surface, unlike anything I had ever seen, zipped right over the school",04/04/2025,False,
https://nuforc.org/sighting/?id=188710,2025-04-04 00:55:00,Boise,ID,USA,Light,"Watched something with a light in the sky for about an hour, then noticed more lights hovering in the sky.",04/04/2025,False,Planet/Star?
https://nuforc.org/sighting/?id=188715,2025-04-03 23:25:00,Venus,TX,USA,Orb,Pulsating bright amber light,04/04/2025,False,
https://nuforc.org/sighting/?id=188739,2025-04-03 22:20:00,London,ON,Canada,Triangle,"10-15 wide and maybe 15m long, curved leading edges and swept back “wings” with 2 dim lights on the “wingtips”. 1000-2000ft altitude",04/05/2025,False,
https://nuforc.org/sighting/?id=188697,2025-04-03 20:25:00,Cessnock,New South Wales,Australia,Formation,Looking south from my backyard,04/03/2025,False,
https://nuforc.org/sighting/?id=188718,2025-04-03 20:15:00,North Warren,PA,USA,Circle,4 big bright white lights,04/04/2025,True,
https://nuforc.org/sighting/?id=188707,2025-04-03 01:30:00,Meridian,ID,USA,Light,Two bright red lights in sky doing corkscrew patterns and accelerating at a high speed and then coming to a dead stop,04/03/2025,True,
https://nuforc.org/sighting/?id=188701,2025-04-02 21:03:00,Memphis,TN,USA,Circle,Small light appears suddenly and darts around during the lightning storm,04/03/2025,True,Insect?
https://nuforc.org/sighting/?id=188695,2025-04-02 19:30:00,Honolulu,HI,USA,Orb,"No sound, white orb. Just floated.",04/03/2025,True,
https://nuforc.org/sighting/?id=188696,2025-04-02 15:35:00,Gdańsk,Województwo pomorskie,Poland,Triangle,A black triangular object in one of my pictures during a moon photoshoot session,04/03/2025,True,
https://nuforc.org/sighting/?id=188699,2025-04-02 13:45:00,Brattleboro,VT,USA,Cigar,Small cigar shaped craft seen in the sky,04/03/2025,False,
https://nuforc.org/sighting/?id=188674,2025-04-01 23:40:00,Boyertown,PA,USA,Light,2 crafts with four blinking lights and in-between the blinks was green light,04/01/2025,False,
https://nuforc.org/sighting/?id=188673,2025-04-01 21:22:00,Ocean City,MD,USA,Circle,3-4 Objects in the Sky,04/01/2025,False,
https://nuforc.org/sighting/?id=188672,2025-04-01 19:00:00,San Lorenzo,Caldas,Colombia,Orb,Red orb-type light at high speed.,04/01/2025,False,
https://nuforc.org/sighting/?id=188683,2025-04-01 18:30:00,Edmonton,AB,Canada,Disk,One black circular/disk shaped craft seen hovering over the horizon. travels across the sky and meets another one,04/02/2025,True,
https://nuforc.org/sighting/?id=188660,2025-04-01 15:00:00,Indianapolis,IN,USA,Formation,"Large, Black, slightly lumpy objects that were roughly shaped like a bunch of grapes",04/01/2025,True,Balloon
https://nuforc.org/sighting/?id=188651,2025-03-31 23:13:00,Groningen,Groningen,Netherlands,Light,Looking up at the sky from my window I saw a single light moving in a straight line before vanishing,03/31/2025,False,Satellite
https://nuforc.org/sighting/?id=188656,2025-03-31 21:58:00,Orlando,FL,USA,Changing,Saw yellow and orange flashing lights on hoffner in the sky saw ball of fire like object moved around in strange pattern then,03/31/2025,True,Rocket
https://nuforc.org/sighting/?id=188684,2025-03-31 20:46:00,Pinon,AZ,USA,Circle,Four white orb like lights appearing and intersecting at same time creating triangular shapes before departing in opposite directions,04/02/2025,False,
https://nuforc.org/sighting/?id=188655,2025-03-31 19:50:00,Phoenix,AZ,USA,Diamond,Diamond shaped craft with 3 pulsing white lights around perimeter and a red light in center.,03/31/2025,False,
https://nuforc.org/sighting/?id=188648,2025-03-31 04:00:00,Toormina,New South Wales,Australia,Triangle,At 1st I thought it was birds or bats due to the flight formation then Satellites but quickly realised it was neither those.,03/30/2025,False,
https://nuforc.org/sighting/?id=188650,2025-03-30 21:26:00,Odessa,TX,USA,Diamond,Speed of ufo and direction out of the ordinary,03/31/2025,False,
https://nuforc.org/sighting/?id=188729,2025-03-30 20:36:00,Albuquerque,NM,USA,Triangle,I only saw it after I looked at my pics,04/05/2025,True,Camera Anomaly?
https://nuforc.org/sighting/?id=188645,2025-03-30 20:07:00,Glendale,AZ,USA,Fireball,"4 Crafts in Glendale, AZ",03/30/2025,True,Chinese Lantern
https://nuforc.org/sighting/?id=188661,2025-03-30 10:30:00,Plymouth,England,United Kingdom,Light,"Not seen visually, found on video, 9 x 3 minute videos show bright light moving half inch Westward over 24 minutes, Videos Preserved.",04/01/2025,True,
https://nuforc.org/sighting/?id=188692,2025-03-30 00:30:00,Nanticoke,PA,USA,Orb,Saw it from house window second floor.,04/02/2025,True,
https://nuforc.org/sighting/?id=188624,2025-03-29 22:39:00,Monson,MA,USA,Fireball,"100 yards around 1,000 feet up moving slow huge round red and orange burning fireball",03/29/2025,False,
https://nuforc.org/sighting/?id=188626,2025-03-29 22:21:00,Boise,ID,USA,Orb,"UAP Cutting Through Clouds in Meridian, Idaho. Red and White Orbs Shaped in a Cross",03/29/2025,False,
https://nuforc.org/sighting/?id=188627,2025-03-29 20:05:00,Ningi,Queensland,Australia,Orb,Looked up saw and orange orb then it sped away,03/29/2025,False,
https://nuforc.org/sighting/?id=188686,2025-03-29 19:00:00,Kalek,Ústí nad Labem,Czech Republic,Triangle,3 dark but transparent (masked) triangles fastly moved over the road,04/02/2025,True,
https://nuforc.org/sighting/?id=188625,2025-03-29 19:00:00,New York,NY,USA,Orb,"Orb in sky, morphed into two orbs, then they reappeared in two locations",03/29/2025,False,
https://nuforc.org/sighting/?id=188664,2025-03-29 01:01:00,Timberlea,NS,Canada,Triangle,Husband looked out his bedroom window at 1am and saw 2 large objects that were hovering over the golf course,04/01/2025,True,
https://nuforc.org/sighting/?id=188607,2025-03-28 23:58:00,Lexington,KY,USA,Oval,"Bright, unmoving object spotted in the night sky over Lexington, KY.",03/29/2025,True,
https://nuforc.org/sighting/?id=188604,2025-03-28 21:32:00,Hilliard,OH,USA,Circle,White light moves from west to east,03/28/2025,True,ISS?
https://nuforc.org/sighting/?id=188597,2025-03-28 21:15:00,Stourbridge,England,United Kingdom,Chevron,2 boomerang shaped objects flying side by side - shapes made up of individual lights which looked white in colour w reddish background,03/28/2025,False,
https://nuforc.org/sighting/?id=188603,2025-03-28 20:25:00,Palatine,IL,USA,Other,"Object appeared to be one or more bright white lights very close together. About as bright as Venus, but moving slowly.",03/28/2025,False,
https://nuforc.org/sighting/?id=188602,2025-03-28 20:15:00,Long Lake,IL,USA,Circle,Was having a fire with the family and we all saw a circle shaped ufo.,03/28/2025,False,
https://nuforc.org/sighting/?id=188599,2025-03-28 19:23:00,Aurora,IN,USA,Cylinder,"Four or more silver cylindrical UFOs, silent, high up?, flying moderately fast, appeared to glide",03/28/2025,False,
https://nuforc.org/sighting/?id=188596,2025-03-28 15:30:00,Eastleigh,England,United Kingdom,Oval,"About the size of a small car, flying about 5 times the height of the electricity pylons towards Southampton airport, surely radar??",03/28/2025,False,
https://nuforc.org/sighting/?id=188608,2025-03-28 04:00:00,Birch Tree,MO,USA,Light,Lights moving in orderly fashion,03/29/2025,False,
https://nuforc.org/sighting/?id=188600,2025-03-28 02:00:00,Evans Mills,NY,USA,Orb,Saw orb heading away from the military base.,03/28/2025,False,
https://nuforc.org/sighting/?id=188755,2025-03-28 01:30:00,Lakewood,CO,USA,Triangle,"A large triangular craft with an X shaped cross structure passed overhead, followed by a helicopter sweeping the sky with a spotlight.",04/07/2025,True,
https://nuforc.org/sighting/?id=188571,2025-03-27 23:17:00,Helen,GA,USA,Light,Lights appearing over hickorynut ridge.,03/26/2025,True,
https://nuforc.org/sighting/?id=188647,2025-03-27 22:22:00,9 de Abril,Provincia de Buenos Aires,Argentina,Circle,"An unidentified object clearly fades away; it is detected that it is neither an airplane nor a drone. Excellent shot, excellent audio.",03/30/2025,True,
https://nuforc.org/sighting/?id=188593,2025-03-27 20:54:00,Clermont,FL,USA,Star,"2 stars, in a row, at star level. No sound, steady light.",03/28/2025,True,Satellite
https://nuforc.org/sighting/?id=188581,2025-03-27 17:10:00,Las Vegas,NV,USA,Sphere,"Was driving. Saw them fly over the Queensridge towers, they jetted north. Went from flying closely to being far apart, made distance",03/27/2025,True,
https://nuforc.org/sighting/?id=188583,2025-03-27 08:21:00,Mercer,PA,USA,Disk,Short sighting of UFO during the night only lasting 1 min four lights in the sky,03/27/2025,False,
https://nuforc.org/sighting/?id=188585,2025-03-27 07:34:00,Mexicali,Baja California,Mexico,Oval,Brilliant and big.  Like a drone flying over and another object came out.,03/27/2025,False,
https://nuforc.org/sighting/?id=188614,2025-03-27 05:12:00,Allenwood,PA,USA,Triangle,"Saw narrow triangle rising in the sky, triangle shitted to horizontal position and moved NE, moved to front deck to see it leaving.",03/29/2025,False,
https://nuforc.org/sighting/?id=188629,2025-03-27 02:00:00,Evans Mills,NY,USA,Orb,Ball passed in front of me,03/30/2025,False,
https://nuforc.org/sighting/?id=188573,2025-03-27 00:01:00,Colorado Springs,CO,USA,Unknown,Rotating flashing colorful and stationary object in the sky above San Isabel National Forrest.,03/26/2025,True,
https://nuforc.org/sighting/?id=188574,2025-03-26 23:28:00,Everson,PA,USA,Light,When looking NW I saw three white lights flying horizontal then suddenly go vertical one after another,03/27/2025,False,
https://nuforc.org/sighting/?id=188606,2025-03-26 22:30:00,New London,NC,USA,Unknown,Possible small car sized drone? slowing flying over tree tops with lights on.,03/28/2025,False,Drone?
https://nuforc.org/sighting/?id=188589,2025-03-26 21:23:00,Del Monte Forest,CA,USA,Formation,8 orbs in a horizontal formation then start splitting up into groups of 4 and slowly fading in and out,03/28/2025,True,
https://nuforc.org/sighting/?id=188536,2025-03-26 08:53:00,Tauranga,Bay of Plenty,New Zealand,Cube,It was hovering over a school felid about 800 meters up.,03/25/2025,False,
https://nuforc.org/sighting/?id=188556,2025-03-26 08:13:00,Mesa,AZ,USA,Circle,It was like seeing a flying black hole moving at a relatively quick pace.,03/26/2025,False,
https://nuforc.org/sighting/?id=188559,2025-03-26 08:00:00,Lynnwood,WA,USA,Other,"Weird shape flying over my Lynnwood neighborhood. No lights, no sound. I have pics and a short video.",03/26/2025,True,Balloon
https://nuforc.org/sighting/?id=188566,2025-03-26 05:05:00,Dublin,CA,USA,Orb,Orb traveling at high rate of speed and disappears,03/26/2025,False,
https://nuforc.org/sighting/?id=188562,2025-03-26 03:00:00,Federal,Entre Ríos Province,Argentina,Unknown,"It is not exactly a sighting report, but rather an experience of contact in a dream.",03/26/2025,False,
https://nuforc.org/sighting/?id=188552,2025-03-26 00:45:00,Hillsboro,OR,USA,Star,"It was pulsating slowly, about 1 second each on and off. It didn't move the entire 7 minutes.",03/26/2025,False,Satellite?
https://nuforc.org/sighting/?id=188555,2025-03-25 23:24:00,Helen,GA,USA,Light,Lights appearing over hickorynut ridge started March 22,03/26/2025,True,
https://nuforc.org/sighting/?id=188580,2025-03-25 23:12:00,Toledo,OH,USA,Changing,Noticed a bright colorful light. Once I focused on it with a camera I saw multiple points of light and an energetic haze.,03/27/2025,True,
https://nuforc.org/sighting/?id=188550,2025-03-25 22:50:00,Lander,WY,USA,Triangle,"Odd triangular shape, off-white, moving on a straight line at a uniform high speed, then took a slight turn and disappeared.",03/25/2025,False,
https://nuforc.org/sighting/?id=188544,2025-03-25 20:55:00,Nazareth,PA,USA,Orb,I saw a huge bright white light on the tree line. It was sitting still for approximately 10 minutes.,03/25/2025,True,
https://nuforc.org/sighting/?id=188541,2025-03-25 20:44:00,Dundee,MI,USA,Other,"Appeared in the middle of the sky, extremely bright led like lights, flew to the right extremely fast until it disappeared. No sound",03/25/2025,False,
https://nuforc.org/sighting/?id=188543,2025-03-25 20:42:00,Petersburg,MI,USA,Light,Large LED light with green light on bottom flying through sky,03/25/2025,False,
https://nuforc.org/sighting/?id=188540,2025-03-25 20:30:00,Mount Airy,NC,USA,Light,"Seen a light moving downward really fast, thought it was a shooting start but then it stopped and went to the right and then vanished",03/25/2025,False,
https://nuforc.org/sighting/?id=188563,2025-03-25 20:30:00,Hollywood,FL,USA,Rectangle,Video of pulsing blue recatngle.,03/26/2025,True,Laser
https://nuforc.org/sighting/?id=188548,2025-03-25 20:10:00,Lafayette,CO,USA,Triangle,My wife and I saw 3 lights that appeared to form a large craft flying as we were driving.,03/25/2025,False,
https://nuforc.org/sighting/?id=188569,2025-03-25 10:56:00,Bluffdale,UT,USA,Sphere,Spherical shape shifting,03/26/2025,True,Balloon
https://nuforc.org/sighting/?id=188554,2025-03-25 09:00:00,Bristol,NH,USA,Rectangle,Large craft flying low. Two set of lights parallel to each other.,03/26/2025,False,
https://nuforc.org/sighting/?id=188547,2025-03-25 08:00:00,Longmont,CO,USA,Sphere,"Perfect sphere hovering over Longmont, went east and out of sight line.",03/25/2025,True,
https://nuforc.org/sighting/?id=188545,2025-03-25 07:52:00,Corona,CA,USA,Orb,Walked out to the back shed at work and noticed aa shining object in the sky.. it seamed to change shapes,03/25/2025,True,
https://nuforc.org/sighting/?id=188694,2025-03-25 00:00:00,Forest Grove,OR,USA,Other,I was walking home from the gym one night and I saw an unfamiliar flashing craft hovering in the sky.,04/02/2025,True,Drone?
https://nuforc.org/sighting/?id=188524,2025-03-24 23:24:00,Red Deer,AB,Canada,Triangle,Triangle shape appearance with the 3 points of the object each with a faint white light,03/25/2025,False,
https://nuforc.org/sighting/?id=188522,2025-03-24 22:40:00,Nampa,ID,USA,Chevron,V or chevron shaped flying object,03/24/2025,False,
https://nuforc.org/sighting/?id=188535,2025-03-24 22:30:00,Lancaster,CA,USA,Changing,"Me and fiancé are runing a local ufo reporting and research group , 2nd sighting of craft in month same location..",03/25/2025,True,
https://nuforc.org/sighting/?id=188521,2025-03-24 22:20:00,Boise,ID,USA,Triangle,I caught movement in the sky above me at about 10:20 PM,03/24/2025,False,
https://nuforc.org/sighting/?id=188520,2025-03-24 22:00:00,Mountain Home,ID,USA,Fireball,5 fireballs cross the sky,03/24/2025,False,Meteor?
https://nuforc.org/sighting/?id=188503,2025-03-24 21:00:00,Heerlen,Limburg,Netherlands,Circle,Going really slowly.,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188508,2025-03-24 21:00:00,Kortenaken,Vlaams Gewest,Belgium,Rectangle,Wite Rectangle object with 2 connected dark green gray arms that moved it forward,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188504,2025-03-24 20:13:00,Topsham,England,United Kingdom,Fireball,The night before the sighting my Wife and I woke to a boom and the windows shaking. Then the sighting was the night after .,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188570,2025-03-24 20:06:00,Kissimmee,FL,USA,Orb,Star size object transforms into moon size object in a matter or seconds,03/26/2025,False,
https://nuforc.org/sighting/?id=188507,2025-03-24 20:06:00,Consett,England,United Kingdom,Changing,Lights in cloud at first then changed to some kind of rotation (swirl?) Also 3 or 4 small lights size of stars travelling with it,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188513,2025-03-24 20:01:00,Basildon,England,United Kingdom,Orb,"Spinning light orb with second solid light flying next to it. Disappeared over Pitsea just vanished and was only around 15,000 feet up",03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188510,2025-03-24 20:00:00,Fetcham,England,United Kingdom,Light,Slowly moving bright light surrounded by strange swirling aura,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188506,2025-03-24 19:55:00,Euxton,England,United Kingdom,Star,"Very bright single light in sky for c.3mins. Approx the size of Venus to the naked eye but brighter, then fading whilst expanding",03/24/2025,False,Rocket
https://nuforc.org/sighting/?id=188509,2025-03-24 19:55:00,Leominster,England,United Kingdom,Orb,Swirl moving across sky,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188505,2025-03-24 19:54:00,Carmarthen,Wales,United Kingdom,Changing,Bright light turned into slow moving swirling dust cloud moving across sky West-East,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188502,2025-03-24 19:50:00,Oswestry,England,United Kingdom,Light,Bright white light with vortex around at times,03/24/2025,True,Rocket
https://nuforc.org/sighting/?id=188515,2025-03-24 19:46:00,Manitowoc,WI,USA,Triangle,Large black triangle with 3 bright yellow lights on corners,03/24/2025,False,
https://nuforc.org/sighting/?id=188519,2025-03-24 09:30:00,South Jordan,UT,USA,Orb,I've seen this before but the other seemed to spark. Before I started recording it stayed in the same place.,03/24/2025,True,
https://nuforc.org/sighting/?id=188531,2025-03-24 05:30:00,Manchester,NH,USA,Triangle,"A small, low flying craft came overhead heading S to N over I93 in Manchester, NH; three distinct, lg, flat, round platelike lights",03/25/2025,False,
https://nuforc.org/sighting/?id=188530,2025-03-24 04:55:00,Chavelot,Grand Est,France,Oval,"I saw a saucer closely followed by a military drone; I saw it very clearly, very big with turquoise blue lights!!!",03/25/2025,False,
https://nuforc.org/sighting/?id=188565,2025-03-24 01:00:00,Fishers,IN,USA,Orb,Multiple craft hover over or near a municipal water Tower before moving into formation above my house,03/26/2025,True,
https://nuforc.org/sighting/?id=188495,2025-03-23 22:42:00,Dublin,OH,USA,Orb,Large orb floated very low in sky and maybe a few football fields away. It descended toward the ground flickered and went out,03/23/2025,False,Chinese Lantern?
https://nuforc.org/sighting/?id=188532,2025-03-23 21:27:00,Hollywood,FL,USA,Light,Noticed a ufo in the southwest sky in the evening. Heading south no running lights that are on a airplane.,03/25/2025,False,
https://nuforc.org/sighting/?id=188482,2025-03-23 03:40:00,Montreal,QC,Canada,Star,"Appearing/disappearing N.E. low sky, +-steady low/med speed, short/multiple sightings, various brightness, similar path but not exact",03/23/2025,False,Satellite?
https://nuforc.org/sighting/?id=188478,2025-03-22 23:00:00,New Cumberland,PA,USA,Orb,2 orbs at different altitudes,03/23/2025,False,
https://nuforc.org/sighting/?id=188572,2025-03-22 23:00:00,Weston,CT,USA,Teardrop,"Unexplained Aerial Phenomenon Over Western Connecticut – March 22, 2025",03/26/2025,True,
https://nuforc.org/sighting/?id=188490,2025-03-22 22:50:00,Los Angeles,CA,USA,Orb,Red orb types that illuminated sky,03/23/2025,False,Chinese Lantern?
https://nuforc.org/sighting/?id=188582,2025-03-22 21:30:00,Gibraltar,MI,USA,Triangle,Huge black craft no lights at all,03/27/2025,True,
https://nuforc.org/sighting/?id=188488,2025-03-22 21:30:00,Collins,GA,USA,Light,About 9:30 PM I heard the noise of what I assumed was 4 stroke airplane engine. From the backporch I saw 2 white lights NO nav. lights,03/23/2025,False,Aircraft?
https://nuforc.org/sighting/?id=188476,2025-03-22 19:24:00,Södertälje,Stockholm County,Sweden,Cone,"Looked out my window at the sky, had some stars . Then I saw a strange object in the distance , almost cone shaped , it was glowing -",03/22/2025,False,
https://nuforc.org/sighting/?id=188485,2025-03-22 16:02:00,Meridian,ID,USA,Sphere,Saw a propelled sphere rotating and moving at a high rate of speed overhead,03/22/2025,True,Balloon
https://nuforc.org/sighting/?id=188681,2025-03-22 16:00:00,Green Cove Springs,FL,USA,Other,"My fiancee and I were driving south on U.S. 17 in Green Cove Springs, FL. The object was changing shapes as it moved slowly.",04/02/2025,False,Balloon?
https://nuforc.org/sighting/?id=188584,2025-03-22 15:55:00,Orange,CA,USA,Circle,When I saw it was on my way to my game. It was like a big white shiny ball. 10 seconds later I see it just slowly disappeared.,03/27/2025,False,
https://nuforc.org/sighting/?id=188501,2025-03-22 15:00:00,Huntington Beach,CA,USA,Disk,"Bright, though distant, seemingly rotating disc slowly transgressing in a northerly direction. 1 witness. Object disappeared before 3rd",03/24/2025,False,
https://nuforc.org/sighting/?id=188472,2025-03-22 02:45:00,Portsmouth,England,United Kingdom,Cylinder,I was outside at work and saw what looked like a shooting star but it stopped,03/21/2025,False,
https://nuforc.org/sighting/?id=188473,2025-03-21 22:59:00,Pasadena,MD,USA,Triangle,3 white lights in a triangle with a 2nd red light behind it flying fast across the shoreline heading towards Pasade,03/21/2025,False,
https://nuforc.org/sighting/?id=188484,2025-03-21 22:00:00,Los Angeles,CA,USA,Star,"Three silent lights formed a triangle, spiraled beautifully overhead, then shot upward and vanished.",03/22/2025,False,
https://nuforc.org/sighting/?id=188468,2025-03-21 21:37:00,Decatur,TX,USA,Orb,Helicopter was on pursuit of large glowing orb and potentially disk shaped glowing objects,03/21/2025,True,
https://nuforc.org/sighting/?id=188487,2025-03-21 20:23:00,Boden,Norrbotten County,Sweden,Cigar,Strange fuzzy but bright light that suddenly appeared.,03/22/2025,True,
https://nuforc.org/sighting/?id=188470,2025-03-21 19:30:00,Plymouth,MN,USA,Rectangle,Vertical Rectangle/Cigar shaped object,03/21/2025,False,
https://nuforc.org/sighting/?id=188461,2025-03-21 17:48:00,Mountain Brook,AL,USA,Changing,I saw a hovering aircraft outside my car window. It flew to the other side and disappeared,03/21/2025,False,
https://nuforc.org/sighting/?id=188469,2025-03-21 05:37:00,Katy,TX,USA,Unknown,"Low flying, gliding smooth no sound flashing lights about car size or larger",03/21/2025,False,
https://nuforc.org/sighting/?id=188464,2025-03-21 04:45:00,Evans Mills,NY,USA,Orb,White Orb near military base,03/22/2025,False,
https://nuforc.org/sighting/?id=188450,2025-03-20 22:54:00,Duluth,MN,USA,Rectangle,Dark floating rectangle - very clear video,03/20/2025,True,
https://nuforc.org/sighting/?id=188451,2025-03-20 22:53:00,Dubuque,IA,USA,Oval,Two bright silent orange oval lights,03/20/2025,False,Chinese Lantern
https://nuforc.org/sighting/?id=188465,2025-03-20 22:00:00,Petaluma,CA,USA,Disk,I was driving and I saw it shoot across the sky from left to right very quickly.,03/22/2025,False,
https://nuforc.org/sighting/?id=188445,2025-03-20 21:30:00,Harrow,England,United Kingdom,Formation,1 rectangular light followed by two rectangular light side-by-side,03/20/2025,False,
https://nuforc.org/sighting/?id=188438,2025-03-20 17:12:00,Moskva,Moskva,Russia,Sphere,Two spherical silver balls flying,03/20/2025,False,
https://nuforc.org/sighting/?id=188440,2025-03-19 22:45:00,Morgantown,WV,USA,Orb,"Dozens of orbs seen ascending, interacting with each other, fading, maneuvering",03/20/2025,True,
https://nuforc.org/sighting/?id=188542,2025-03-19 22:30:00,Lone Pine,CA,USA,Light,"Bright light, a connection, a show of silent power and speed.",03/25/2025,False,
https://nuforc.org/sighting/?id=188448,2025-03-19 22:14:00,Anchorage,AK,USA,Orb,An orb moving slowly away from me. Thought it was a satellite until it began stopping & zagging. A 2nd orb appeared and did the same.,03/20/2025,True,
https://nuforc.org/sighting/?id=188432,2025-03-19 21:56:00,,England,United Kingdom,Triangle,We have both seen it 3 times. It is high in the sky but can shoot up and down extremely fast but hovers then disappears rapidly,03/19/2025,False,
https://nuforc.org/sighting/?id=188423,2025-03-19 20:43:00,Bidwell,OH,USA,Circle,It looked identical to just a plain star in the sky but it was moving across the sky and then it split into two,03/19/2025,False,
https://nuforc.org/sighting/?id=188436,2025-03-19 20:40:00,Vermont,Western Cape,South Africa,Chevron,"Chevron shaped, grayish object gliding for 4 seconds before disappearing (x 3).",03/20/2025,False,
https://nuforc.org/sighting/?id=188424,2025-03-19 20:25:00,Deltona,FL,USA,Circle,Five flying objects I couldn't tell you what it was,03/19/2025,False,
https://nuforc.org/sighting/?id=188429,2025-03-19 20:00:00,San Diego,CA,USA,Triangle,Black wing shaped object approx. 20 ft wide flying approx 50 feet off ground at approx 40 mph in a northerly direction.,03/19/2025,False,
https://nuforc.org/sighting/?id=188454,2025-03-19 15:12:00,Nantucket,MA,USA,Oval,Moved like nothing I had ever seen and definitely wasn't a satellite or a plane as the erratic motion would be uncharacteristic,03/21/2025,False,
https://nuforc.org/sighting/?id=188402,2025-03-19 06:35:00,Manheim,PA,USA,Cigar,"Oblong cigar shaped,extremely bright white flashing. Object was hoving to the north approx 2 miles",03/19/2025,True,
https://nuforc.org/sighting/?id=188452,2025-03-19 01:00:00,Connellsville,PA,USA,Cigar,I was standing in the yard I looked up and something was zigzagging,03/20/2025,False,
https://nuforc.org/sighting/?id=188416,2025-03-18 22:52:00,Bend,OR,USA,Orb,Bright green ball of light. Appeared suddenly above tree line. Rapidly shot straight down and disappeared out of sight.,03/19/2025,False,
https://nuforc.org/sighting/?id=188409,2025-03-18 22:00:00,Gainesville,FL,USA,Disk,UFO flying north then east while traveling on i75 in Gainesville,03/18/2025,True,Drone?
https://nuforc.org/sighting/?id=188411,2025-03-18 21:50:00,Fayetteville,NC,USA,Orb,"A white orb shot down, stopped briefly, changed direction, made an ""S"" and figure-8, then vanished instantly in ~5 seconds.",03/18/2025,False,
https://nuforc.org/sighting/?id=188397,2025-03-18 20:42:00,Dover,FL,USA,Unknown,"Several “drones” that seemed to be fighting, also pseudo star looking things being chased/escorted away",03/18/2025,True,Drone?
